"Año","Tipo de elección","Cod_depto","Departamento","Cod_municipio","Municipio","Zona","Cod_puesto","Puesto de votación","Sexo","","","Potencial electoral","Rangos Etareos","","","","","","","","","","",""
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","26","QUIRIGUA","6.070","7.091","0","13.161","0","98","1192","1180","869","1057","1088","1349","1732","4596","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","27","LA ESPAÑOLA","2.855","3.484","0","6.339","17","692","781","577","476","483","450","475","612","1776","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","28","MINUTO DE DIOS","5.337","6.310","0","11.647","45","1136","1199","1141","856","908","851","997","1127","3387","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","29","LA SERENA","2.490","3.011","0","5.501","7","275","385","456","474","507","521","571","649","1655","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","30","BACHUE","7.441","8.713","0","16.154","1173","2011","2121","1838","1210","1210","1119","958","992","3521","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","31","QUIRIGUA (PLAZA DE MERCADO)","4.842","5.720","0","10.562","479","1472","934","878","868","932","852","920","967","2260","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","32","BACHUE II - BOCHICA I","3.368","4.212","0","7.580","24","512","588","863","860","795","665","563","601","2109","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","33","VILLA GLADYS","4.206","4.870","0","9.076","0","503","2082","937","794","740","751","701","749","1819","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","34","EL CORTIJO","6.453","7.967","0","14.420","0","1172","1459","1336","1207","1335","1274","1420","1569","3648","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","35","SAN MARCOS","5.705","6.491","0","12.196","33","1228","1075","1172","1202","1281","1110","1215","1227","2652","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","36","SAN IGNACIO","1.198","1.424","0","2.622","0","105","172","291","277","278","283","245","262","709","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","37","TABORA","4.750","5.622","0","10.372","680","1080","1151","1160","936","885","801","825","917","1935","0","2"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","38","EL MORISCO","2.348","2.859","0","5.207","334","335","435","462","562","600","532","473","404","1068","0","2"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","39","LOS CEREZOS","2.611","2.873","0","5.484","31","642","675","704","466","449","451","439","454","1173","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","40","CIUDADELA COLSUBSIDIO","7.504","9.237","0","16.741","0","107","1689","2047","1429","1463","1383","1433","1902","5288","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","41","FERIAS II","2.942","3.330","0","6.272","478","1104","628","580","609","575","452","430","414","1001","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","42","EL MUELLE","7.808","8.818","0","16.626","747","2300","1935","2237","1744","1437","1185","1131","1157","2753","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","43","LA CABAÑA","2.107","2.329","0","4.436","126","279","734","418","375","456","366","379","383","920","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","44","TISQUESUSA","732","907","0","1.639","0","9","89","116","155","191","168","172","186","553","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","45","SANTA CECILIA","1.365","1.809","0","3.174","0","21","166","307","367","382","350","270","277","1034","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","46","PLAZUELAS DEL VIRREY","2.977","3.815","0","6.792","21","653","529","869","727","653","510","570","631","1629","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","47","CIUDAD DE HONDA","880","1.032","0","1.912","51","91","130","157","185","241","186","173","189","509","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","48","ZARZAMORA","2.599","3.286","0","5.885","4","418","424","491","580","646","569","495","511","1747","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","49","VILLA CONSTANZA","1.062","1.206","0","2.268","0","53","238","262","251","245","226","232","264","497","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","50","MORTIÑO","1.144","1.325","0","2.469","7","237","496","285","217","237","171","186","208","425","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","51","PALO BLANCO","1.107","1.214","0","2.321","202","572","233","212","233","215","163","125","120","245","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","52","SAN JOAQUIN","624","762","0","1.386","115","287","137","127","156","130","97","93","92","152","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","53","PRIMAVERA","1.088","1.279","0","2.367","172","511","290","231","214","198","161","154","155","281","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","54","BOLIVIA","3.940","5.009","0","8.949","717","1647","942","759","795","757","679","563","646","1437","0","7"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","55","GRAN GRANADA","7.820","9.602","0","17.422","1449","2869","1509","1783","2130","1880","1412","1086","952","2348","0","4"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","56","EL CEDRO","970","1.265","0","2.235","116","514","216","199","200","205","174","158","144","309","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","57","TORQUIGUA","4.445","4.779","0","9.224","1045","3028","1106","664","737","633","489","462","387","672","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","58","ALMAZAN ENGATIVA","6.228","7.264","0","13.492","2206","3654","1066","1098","1209","1139","810","690","586","1033","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","59","UNICENTRO DE OCCIDENTE","4.699","6.074","0","10.773","954","1541","1090","1139","1113","1028","747","703","778","1679","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","60","SALON COMUNAL ALAMOS","676","779","0","1.455","265","259","155","138","111","92","87","87","94","164","0","3"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","61","LEON VALENCIA","170","221","0","391","25","61","48","41","50","30","45","24","24","41","0","2"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","62","LA CLARITA","897","1.156","0","2.053","301","259","153","161","186","181","140","143","152","376","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","63","CENTRO EDUCATIVO SCALAS","497","601","0","1.098","129","158","118","134","131","86","78","77","61","126","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","64","NACIONES UNIDAS SEDE B","375","463","0","838","84","83","91","85","77","99","66","59","65","128","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","65","COLEGIO NORTE ADVENTISTA","306","329","0","635","49","78","67","75","78","61","63","32","43","88","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","66","ALCALA SEDE B","335","378","0","713","115","154","71","67","57","64","36","45","37","66","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","67","DIVERPLAZA","6.782","8.263","0","15.045","2517","2631","1749","1620","1409","1235","955","864","692","1365","0","8"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","68","MARGARITA BOSCO","1.323","1.865","0","3.188","321","308","298","275","304","396","279","232","223","549","0","3"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","69","COLEGIO COPES","729","1.048","0","1.777","140","247","216","199","157","146","139","133","125","275","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","70","SOLEDAD NORTE","305","409","0","714","144","56","89","72","77","64","45","46","45","76","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","71","SIDAUTO","88","110","0","198","54","18","25","25","16","11","11","10","12","16","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","72","PARIS GAITAN","408","483","0","891","122","88","103","111","106","77","49","63","53","119","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","73","LA PALESTINA","500","617","0","1.117","152","124","125","120","111","102","88","84","63","147","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","74","EL ENCANTO","1.276","1.536","0","2.812","387","286","341","327","291","263","194","181","180","362","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","75","EL REAL","419","494","0","913","244","71","106","69","94","85","64","46","47","87","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","76","SALON COMUNAL PROTECHO VILLA AMALIA","1.677","1.999","0","3.676","774","353","427","399","386","343","259","198","193","342","0","2"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","77","COLEGIO LESTONAC","452","528","0","980","184","96","124","95","109","95","76","62","61","78","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","78","COMUNIDAD COLEGIO FE Y ALEGRIA","383","478","0","861","115","94","135","94","102","87","56","59","27","90","0","2"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","79","CENTRO COMERCIAL PUNTO 72","1.031","1.198","0","2.229","324","233","374","316","244","225","124","108","108","172","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","80","UNIMINUTO ESCUELA DE CONVENCIONES","645","738","0","1.383","390","111","163","167","112","104","80","83","60","111","0","2"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","81","PARQUE SAN ANDRES","1.366","1.782","0","3.148","385","272","365","389","314","316","216","210","213","468","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","82","SALON COMUNAL EL VERDUM","314","354","0","668","102","34","56","70","57","73","52","58","57","109","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","83","LA FAENA","318","380","0","698","227","49","62","62","63","57","38","36","37","66","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","84","BOSQUES DE MARIANA","344","474","0","818","146","53","83","71","88","64","63","52","61","137","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","85","CENTRO COMERCIAL NUESTRO BOGOTA","1.073","1.300","0","2.373","510","195","299","233","201","218","187","159","133","235","0","3"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","86","UNIVERSIDAD UDCA","266","339","0","605","53","41","75","72","91","80","48","44","34","67","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","87","GIMNASIO SANTA MARIA DEL ALCAZAR","134","176","0","310","35","35","36","28","31","28","29","18","22","48","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","10","88","COLEGIO RR OBLATAS AL DIVINO AMOR","195","210","0","405","39","33","41","54","35","38","38","31","30","65","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","01","PARQUE FUNDACIONAL DE SUBA","15.138","16.343","0","31.481","8","75","4244","5057","3130","1647","2795","4496","2694","7335","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","02","COLEGIO SAN JOSE DE CALASANZ","5.133","5.613","0","10.746","14","48","1298","1219","820","833","959","1164","1183","3208","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","03","VILLA ELISA SEDE C - IED","3.975","4.332","0","8.307","3","32","604","767","688","919","995","1000","933","2366","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","04","GERARDO PAREDES - IED","10.119","10.799","0","20.918","8","247","5758","3481","2453","1257","1452","1400","1404","3458","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","05","ALBERTO LLERAS CAMARGO - IED","6.955","8.547","0","15.502","2","64","2097","1797","1592","1156","1231","1333","1586","4644","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","06","TIBABUYES UNIVERSAL SEDE A - IED","5.315","6.584","0","11.899","497","317","1586","999","882","973","985","1154","1225","3281","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","07","CASABLANCA SUBA","2.151","2.182","0","4.333","0","463","754","471","391","387","337","327","330","873","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","08","VILLA DEL PRADO UNIAGRARIA","6.329","7.847","0","14.176","0","146","1044","1228","1301","1293","1219","1191","1341","5413","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","09","PRADO PINZON","3.641","4.291","0","7.932","0","898","759","716","745","622","641","643","744","2164","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","10","PRADO CIUDAD JARDIN","3.280","3.628","0","6.908","0","55","957","958","604","510","502","646","738","1938","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","11","CENTRO COMERCIAL BULEVAR NIZA","8.186","9.620","0","17.806","0","112","1061","2993","1075","1167","1468","1649","1801","6480","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","12","PONTEVEDRA","4.890","6.071","0","10.961","0","942","1143","1225","740","893","920","917","1009","3172","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","13","SAN NICOLAS-AGUSTINIANO NORTE","3.581","4.574","0","8.155","0","424","471","1009","446","513","610","721","866","3095","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","14","LA CONEJERA","1.328","1.311","0","2.639","109","1000","520","165","183","168","128","100","104","162","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","15","PRADO VERANIEGO","4.806","4.854","0","9.660","0","135","1273","2069","702","538","686","778","897","2582","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","16","NIZA IX","3.159","3.942","0","7.101","0","394","546","1107","507","548","597","570","626","2206","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","17","LA ALHAMBRA CARULLA","5.960","7.579","0","13.539","0","59","576","985","952","1307","1352","1248","1289","5771","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","18","PUENTE LARGO-EMMANUEL D.ALZON","4.596","5.622","0","10.218","345","1040","813","1082","963","1001","841","737","772","2610","0","14"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","19","FLORESTA NORTE-JULIO FLOREZ","3.569","4.370","0","7.939","0","354","602","637","583","700","685","739","769","2870","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","20","PASADENA-LOS TRES ELEFANTES","3.481","4.496","0","7.977","0","143","577","566","554","665","551","675","898","3348","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","21","NUEVA ZELANDIA","3.771","4.743","0","8.514","0","968","899","804","793","864","805","759","740","1882","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","22","EL SALITRE SEDE C - IED","5.163","6.352","0","11.515","0","202","1106","1089","1176","1164","1125","1170","1222","3261","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","23","SAN CIPRIANO","3.386","4.003","0","7.389","0","107","1145","896","677","618","638","737","687","1884","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","24","FUNDACION UNIVERSITARIA LUIS AMIGO","3.040","3.583","0","6.623","365","702","556","517","1335","479","428","402","444","1384","0","11"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","25","LA GAITANA SEDE A - IED","6.535","7.113","0","13.648","0","160","4035","2159","1696","841","968","919","860","2010","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","26","DON BOSCO - IED","7.433","9.274","0","16.707","0","30","2158","2225","1559","1398","1458","1802","2020","4057","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","27","COLEGIO HIJAS DE CRISTO REY","7.648","10.086","0","17.734","0","47","2248","1716","1341","1322","1434","1416","1738","6472","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","28","CENTRO COMERCIAL MAZUREN","5.457","7.361","0","12.818","0","191","1426","926","929","1126","1201","1215","1289","4515","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","29","TEJARES NORTE","3.564","4.629","0","8.193","0","273","733","724","645","779","690","656","847","2846","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","30","COLEGIO CELESTIN FREINET","3.378","4.339","0","7.717","0","269","1164","703","730","785","760","794","826","1686","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","31","ALVARO GOMEZ HURTADO SEDE A - IED","7.700","8.866","0","16.566","0","146","3451","2625","2154","1194","1109","1056","1356","3475","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","32","DELIA ZAPATA OLIVELLA - IED","4.662","5.803","0","10.465","253","229","2364","1334","852","896","904","994","953","1684","0","2"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","33","HUNZA SEDE B - IED","1.478","1.792","0","3.270","0","51","327","391","348","449","398","336","315","655","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","34","VILLA ELISA SEDE A - IED","2.409","2.901","0","5.310","0","126","712","412","549","706","556","486","512","1251","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","35","REPUBLICA DOMINICANA SEDE A - IED","6.340","7.827","0","14.167","133","2876","1265","1261","1413","1439","1170","1149","1158","2303","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","36","LA TOSCANA LISBOA SEDE B - IED","4.821","5.598","0","10.419","0","153","2561","1391","1117","813","800","924","1010","1650","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","37","UNIVERSIDAD UDCA","600","613","0","1.213","73","269","131","96","62","123","114","105","85","152","0","3"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","38","COLEGIO LA KHUMBRE","962","984","0","1.946","58","511","186","71","69","148","186","210","148","356","0","3"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","39","PRADO SUR","3.422","3.929","0","7.351","395","1588","948","719","694","641","498","410","449","1002","0","7"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","40","CENTRO COMERCIAL FIESTA SUBA","5.262","6.703","0","11.965","0","1326","3927","693","771","960","841","768","797","1882","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","41","NICOLAS BUENAVENTURA - IED","5.242","6.347","0","11.589","117","3265","1973","940","889","1015","808","713","600","1269","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","42","SALON COMUNAL SAN FRANCISCO","891","857","0","1.748","6","604","188","147","139","156","106","110","95","197","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","43","FUNDACION SAN FELIPE NERI","705","751","0","1.456","43","230","163","162","166","176","131","103","100","182","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","44","SIMON BOLIVAR - IED","3.353","4.208","0","7.561","107","2062","549","604","703","754","618","557","486","1121","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","45","COLEGIO EUCARISTICO MERCEDARIO","3.095","4.267","0","7.362","117","1817","601","680","739","783","585","505","474","1060","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","46","RAMON DE ZUBIRIA SEDE B - IED","1.488","1.683","0","3.171","300","766","271","361","340","303","241","192","149","247","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","47","RAMON DE ZUBIRIA SEDE A - IED","4.958","5.687","0","10.645","1019","4255","1036","846","820","771","578","438","332","549","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","48","VIRGINIA GUTIERREZ DE PINEDA - IED","2.538","2.912","0","5.450","455","1704","678","462","464","492","373","230","201","391","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","49","GONZALO ARANGO - IED","3.301","4.081","0","7.382","766","1729","648","727","786","734","543","404","351","694","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","50","NUEVA COLOMBIA - IED","3.702","4.345","0","8.047","789","2575","826","688","658","677","454","349","301","729","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","51","FE Y ALEGRIA JOSE MARIA VELAZ - IED","4.821","5.808","0","10.629","1012","3802","1085","957","858","797","617","514","405","582","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","52","COLEGIO PEDAGOGICO DULCE MARIA","3.970","4.782","0","8.752","155","3066","853","681","692","785","631","532","454","903","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","53","COMPARTIR SEDE A - IED","6.596","8.934","0","15.530","798","3543","1549","1344","1256","1341","1221","1204","1103","2171","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","54","GERARDO MOLINA RAMIREZ - IED","6.589","8.159","0","14.748","1971","4302","1226","1335","1226","1297","1000","815","606","970","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","55","EL BATAN","1.882","2.506","0","4.388","0","470","406","421","549","512","334","285","314","1097","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","56","NIZA CENTRO COMERCIAL NIZA","8.752","10.657","0","19.409","1245","3740","2001","1709","1658","1726","1472","1302","1272","3271","0","13"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","57","CENTRO COMERCIAL PASEO SAN RAFAEL","6.938","9.422","0","16.360","1322","1442","1531","1533","1676","1725","1424","1224","1161","3296","0","26"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","58","ALMACEN ÉXITO LA COLINA","7.903","10.308","0","18.211","1147","3747","1716","1542","1468","1620","1422","1296","1238","3011","0","4"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","59","CARULLA RINCON DE LA COLINA","2.987","4.314","0","7.301","0","669","511","464","570","810","822","731","678","2046","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","60","COLSUBSIDIO MAZUREN","3.768","5.063","0","8.831","0","1053","830","886","987","972","763","718","692","1930","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","61","COLEGIO SANTA ISABEL DE HUNGRIA","2.537","3.362","0","5.899","187","907","564","512","555","552","500","474","479","1165","0","4"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","62","BIBLIOTECA JULIO MARIO SANTODOMINGO","4.156","5.215","0","9.371","0","1612","1023","829","820","970","771","796","749","1801","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","63","COLEGIO RAFAEL MAYA","1.373","1.458","0","2.831","28","836","253","367","331","307","201","142","147","219","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","64","SALON COMUNAL SANTA CECILIA","1.820","1.980","0","3.800","330","1167","368","402","348","294","197","196","188","310","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","11","65","INSTITUTO SAN BASILIO","1.147","1.263","0","2.410","6","683","232","301","277","264","180","151","133","183","0","0"
