"Año","Tipo de elección","Cod_depto","Departamento","Cod_municipio","Municipio","Zona","Cod_puesto","Puesto de votación","Sexo","","","Potencial electoral","Rangos Etareos","","","","","","","","","","",""
"","","","","","","","","","Hombres","Mujeres","Otros","","18-20","21-25","26-30","31-35","36-40","41-45","46-50","51-55","56-60","mas de 60","sin fecha de nacimiento","extranjero"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","52","ALMACEN METRO AUTOPISTA SUR","384","410","0","794","151","85","103","113","93","53","45","58","38","55","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","53","JARDIN INFANTIL OLARTE","267","385","0","652","96","92","94","76","70","58","40","38","28","60","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","54","GIMNASIO LOS SAUCES","356","466","0","822","128","76","100","119","118","67","57","60","43","54","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","55","CLARETIANO EL LIBERTADOR","220","268","0","488","163","41","30","40","42","35","28","35","22","52","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","56","GIMNASIO REAL AMERICANO","583","805","0","1.388","184","109","144","169","179","135","122","131","97","118","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","57","LICEO CIUDAD CAPITAL","549","880","0","1.429","175","121","147","119","155","180","160","127","97","148","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","58","JUAN MAXIMILIANO AMBROSIO","339","501","0","840","160","73","98","116","100","61","56","54","56","66","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","59","INSTITUTO GUIMARC","301","389","0","690","178","52","69","68","71","57","51","48","33","63","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","60","COLEGIO COLSUBSIDIO CHICALA","786","929","0","1.715","304","369","250","187","172","138","91","67","49","88","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","61","COLEGIO CIUDADANOS DEL FUTURO","606","659","0","1.265","185","114","349","208","112","74","57","56","45","65","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","07","62","CC GRAN PLAZA BOSA","2.030","2.404","0","4.434","904","468","513","499","517","386","297","287","231","329","0","3"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","01","CLASS","6.695","6.941","0","13.636","2302","2013","929","2912","869","765","849","882","674","1441","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","02","ROMA","10.785","12.340","0","23.125","204","3739","3768","2899","1769","1776","1616","1646","1474","4234","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","03","PERPETUO SOCORRO","4.956","5.567","0","10.523","840","1433","1327","1105","773","807","894","954","725","1662","0","3"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","04","CATALINA","5.443","6.206","0","11.649","1101","1985","1379","1184","951","874","787","850","808","1730","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","05","CASABLANCA 32","7.594","8.745","0","16.339","77","1979","2652","1912","1198","1299","1318","1317","1218","3369","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","06","BRITALIA","7.406","8.078","0","15.484","223","2947","2932","1679","952","1147","1197","1097","914","2396","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","07","GRAN COLOMBIANO","4.770","5.537","0","10.307","45","1015","1305","855","850","858","876","1091","1009","2403","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","08","LOS PERIODISTAS","4.213","4.520","0","8.733","626","886","2667","640","572","441","469","588","641","1203","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","09","AVENIDA BOYACA SUR","4.070","4.751","0","8.821","540","708","750","742","741","699","860","964","830","1987","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","10","LA CHUCUA","3.794","4.485","0","8.279","551","949","1039","884","727","705","740","787","637","1260","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","11","CARIMAGUA","4.907","5.880","0","10.787","741","1251","1457","1003","887","919","957","946","764","1861","0","1"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","12","TIMIZA","7.525","8.523","0","16.048","1744","3319","2798","1646","832","849","916","1025","853","2066","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","13","LA UBA","3.650","4.284","0","7.934","240","512","641","621","772","702","728","855","884","1979","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","14","SANTA MARTA DE PASTRANA","3.880","4.634","0","8.514","220","537","1553","699","747","724","693","748","706","1887","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","15","LA MACARENA","4.064","4.513","0","8.577","270","968","1506","702","528","529","628","792","840","1814","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","16","EL JAPON","8.860","9.125","0","17.985","65","2189","3633","4198","1112","1013","935","1200","1156","2484","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","17","ESTADOS UNIDOS SUPER 13","5.211","5.588","0","10.799","88","1365","1042","1027","790","871","928","1193","1173","2322","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","18","EL SAUCEDAL","3.025","3.394","0","6.419","93","274","346","473","626","746","804","798","664","1595","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","19","PATIO BONITO","12.527","13.483","0","26.010","1888","8890","2911","1631","1403","1690","1770","1586","1241","3000","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","20","FRANCISCO JOSE DE CALDAS","4.645","5.434","0","10.079","981","1134","1082","861","905","933","885","896","703","1699","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","21","BANDERAS","3.971","4.441","0","8.412","1167","1254","786","672","602","605","657","572","539","1558","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","22","PROSPERO PINZON","4.356","5.295","0","9.651","216","1190","523","767","778","803","786","987","1030","2571","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","23","KENNEDY LEY","6.412","7.238","0","13.650","1435","2506","1329","1040","898","800","785","1018","1111","2726","0","2"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","24","LOS HEROES","2.699","3.241","0","5.940","111","473","531","470","455","481","489","652","672","1606","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","25","COLEGIO OEA","3.568","3.763","0","7.331","236","1452","1132","926","505","504","512","539","480","1043","0","2"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","26","FLORALIA","3.494","4.152","0","7.646","243","1137","586","535","600","659","640","787","624","1835","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","27","CARVAJAL II","3.201","3.272","0","6.473","487","891","774","467","482","546","578","557","473","1218","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","28","VILLA ADRIANA","2.331","3.030","0","5.361","167","488","455","477","534","461","416","560","442","1361","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","29","LAS AMERICAS","7.352","8.798","0","16.150","1140","1656","1731","1558","1447","1418","1414","1395","1232","3158","0","1"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","30","LA FLORESTA SUR","5.130","5.922","0","11.052","593","1037","1259","1167","1193","1156","1081","959","735","1870","0","2"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","31","MARSELLA","5.703","6.571","0","12.274","872","2014","1304","1074","1050","959","870","964","951","2216","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","32","ALOHA","1.434","1.715","0","3.149","51","194","274","301","257","300","267","334","298","873","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","33","MANDALAY - COLEGIO KENNEDY","4.476","5.042","0","9.518","683","895","1040","879","729","804","703","785","740","2260","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","34","PIO XII","3.515","4.356","0","7.871","419","821","788","771","816","731","678","682","672","1493","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","35","CASTILLA","9.417","11.048","0","20.465","355","3931","2736","1834","1243","1392","1476","1606","1673","4219","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","36","VILLANUEVA","2.808","3.269","0","6.077","441","642","785","583","550","597","531","555","356","1037","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","37","JAIRO ANIBAL NIÑO","10.508","11.290","0","21.798","27","4341","6239","2971","1163","1224","1310","1282","1068","2173","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","38","FAVIDI VISION DE COLOMBIA","6.123","7.103","0","13.226","738","1318","1699","1404","1387","1262","1207","1096","981","2133","0","1"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","39","ALMENAR","2.693","3.292","0","5.985","287","388","440","536","750","754","703","626","455","1046","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","40","ALQUERIA DE LA FRAGUA","5.054","5.588","0","10.642","471","1183","1448","894","972","998","1099","1016","798","1763","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","41","BOITA","4.020","4.714","0","8.734","674","1816","1063","815","652","607","602","602","597","1306","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","42","COL DE TIMIZA","3.232","4.071","0","7.303","273","444","697","749","933","852","625","527","542","1661","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","43","TINTALITO","5.304","6.507","0","11.811","1313","1588","1178","1228","1180","1129","1041","918","802","1434","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","44","LAS PALMERAS","3.305","4.094","0","7.399","391","318","637","723","794","805","878","913","756","1184","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","45","DINDALITO","5.096","6.320","0","11.416","1874","1071","853","1103","1068","982","1096","1096","883","1390","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","46","VALLADOLID","2.293","2.648","0","4.941","496","475","464","495","530","424","447","457","434","719","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","47","MILENIO PLAZA","3.357","3.871","0","7.228","866","741","920","855","808","697","598","565","467","711","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","48","COL. GABRIEL BETANCOURT MEJIA","8.610","11.322","0","19.932","545","2611","2733","1776","2140","2294","2168","1849","1367","2449","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","49","MARIA PAZ","3.579","3.939","0","7.518","831","906","1227","817","709","598","606","542","480","802","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","50","COLEGIO NELSON MANDELA","2.750","3.488","0","6.238","296","1434","645","427","628","718","647","488","373","582","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","51","COLEGIO GUSTAVO ROJAS PINILLA","3.765","4.983","0","8.748","267","544","890","924","1287","1069","770","756","709","1532","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","52","COLEGIO CLASS I.E.D SEDE B ROM","1.447","1.983","0","3.430","210","577","363","393","430","320","263","233","221","420","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","53","GEMA","457","465","0","922","66","293","89","84","101","57","53","38","27","114","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","54","VILLA RICA","1.346","1.739","0","3.085","195","377","368","335","372","322","270","296","186","364","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","55","COLEGIO JAIME GARZON","2.942","3.898","0","6.840","1058","1247","602","643","773","654","525","445","352","541","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","56","COLEGIO DEBORA ARANGO","879","1.204","0","2.083","146","307","257","261","310","208","162","147","109","176","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","57","CAMPO BELLO","2.424","3.710","0","6.134","395","753","677","645","759","720","656","553","382","593","0","1"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","58","PATIOS","3.241","4.547","0","7.788","1407","922","746","701","849","877","661","554","412","659","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","59","MANUEL CEPEDA","3.603","3.557","0","7.160","177","600","4100","1390","261","157","118","113","108","136","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","60","BAZAAR ALSACIA","4.558","6.062","0","10.620","420","1018","979","1170","1618","1326","931","761","747","1649","0","1"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","61","SANTA MARIA DE KENNEDY","3.745","4.711","0","8.456","73","332","993","994","1081","943","805","865","841","1529","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","62","TEQUENDAMA PAULO VI SD A","1.037","1.238","0","2.275","177","344","244","260","273","172","172","180","173","280","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","63","CENTRO DESARROLLO COMUNITARIO","1.638","2.173","0","3.811","353","428","383","428","465","363","285","295","284","526","0","1"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","64","COLEGIO RODRIGO TRIANA","2.271","2.749","0","5.020","677","711","615","619","590","483","415","266","250","394","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","65","COLEGIO DARIO ECHANDIA","2.268","3.054","0","5.322","791","914","515","603","576","478","421","346","246","432","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","66","SAN FRANCISCO EN EL TINTAL","2.239","3.191","0","5.430","581","704","531","585","700","595","496","374","288","576","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","67","CENTRO COMERCIAL CIUDAD TINTAL","2.225","3.079","0","5.304","555","722","500","646","737","558","452","351","268","515","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","68","TAGASTE","1.337","1.415","0","2.752","724","627","250","207","236","190","163","137","83","135","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","69","TIERRA DE CASTILLOS","2.898","3.764","0","6.662","620","774","610","703","819","652","552","553","478","901","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","70","COLEGIO FE Y ALEGRIA","1.245","1.671","0","2.916","309","314","279","327","358","283","245","218","218","364","0","1"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","71","COLEGIO JEAN PIAGET","901","1.045","0","1.946","169","170","183","213","252","264","185","152","131","227","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","72","METRO","702","905","0","1.607","132","140","198","172","160","161","137","150","123","234","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","73","COLEGIO SAN PEDRO CLAVER SEDE A","1.014","1.299","0","2.313","541","218","223","227","268","165","152","161","137","221","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","74","COLEGIO LA MAGDALENA","399","517","0","916","137","64","85","85","142","123","95","56","44","85","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","75","COLEGIO DISTRITAL JACKELINE","78","118","0","196","26","21","24","29","19","20","12","14","11","20","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","76","COLEGIO LUZ Y VIDA","233","298","0","531","64","39","73","42","71","60","57","36","42","47","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","77","COLEGIO RAFAEL GOBERNA","80","105","0","185","21","16","36","23","16","21","9","8","18","17","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","78","FERNANDO SOTO APARICIO SEDE B","208","348","0","556","60","48","66","69","61","55","51","41","40","65","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","79","LICEO EL CASTILLO","198","235","0","433","49","75","44","55","46","36","27","24","25","52","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","80","CENTRO COMERCIAL TINTAL PLAZA","1.672","1.952","0","3.624","507","359","441","460","448","391","273","260","178","307","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","81","SAGRADO CORAZON","168","208","0","376","42","41","48","43","41","43","39","32","23","24","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","82","CODEMA","505","724","0","1.229","122","98","119","151","181","176","137","91","69","85","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","83","SALON COMUNAL ROMA IV","268","344","0","612","54","45","50","62","87","65","47","51","51","100","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","84","KENNEDY CENTRAL","240","302","0","542","114","58","66","51","60","53","31","45","30","34","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","85","FERNANDO SOTO APARICIO","28","37","0","65","15","2","6","8","10","4","4","5","6","5","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","86","ROSA MARIA DE GORDILLO","251","279","0","530","294","28","24","32","32","21","19","23","19","38","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","87","SALON COMUNAL CARVAJAL OSORIO","283","334","0","617","70","61","68","65","66","51","54","53","32","96","0","1"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","88","CARLOS ARANGO VELEZ","330","402","0","732","60","102","82","86","87","86","64","47","46","72","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","89","NICOLAS ESGUERRA","47","47","0","94","25","5","6","9","10","6","10","11","6","6","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","90","SALON COMUNAL MARSELLA","521","585","0","1.106","102","114","125","140","129","97","94","102","65","138","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","91","ISABEL II","239","305","0","544","54","58","62","60","56","44","52","52","35","71","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","92","LICEO REYNEL","300","424","0","724","61","97","74","99","72","57","77","53","58","76","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","93","COLEGIO OEA ANTONIA SANTOS","145","143","0","288","20","21","45","29","37","29","20","27","30","30","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","94","SALON COMUNAL BOITA II SECTOR","208","247","0","455","72","43","55","46","44","38","26","45","27","59","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","95","SALON COMUNAL SANTA CATALINA","217","286","0","503","39","54","67","47","52","39","40","62","45","58","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","08","96","COLEGIO INTEGRACION MODERNA","136","180","0","316","34","37","33","29","44","38","34","21","11","35","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","01","FONTIBON","13.980","14.775","0","28.755","75","2128","2275","2943","1656","1994","4748","3022","2861","7053","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","02","VILLEMAR","5.883","7.814","0","13.697","957","2214","2055","2526","980","816","824","886","760","1679","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","03","HAYUELOS CENTRO COMERCIAL","6.034","7.597","0","13.631","148","2377","1627","1387","1273","1251","1184","1118","1016","2250","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","04","BELEN","5.296","5.903","0","11.199","877","1521","1288","820","993","1003","883","970","821","2023","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","05","SAN PABLO LA PERLA","3.507","3.666","0","7.173","333","1244","1185","709","524","515","570","582","438","1073","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","06","VERSALLES","8.201","9.019","0","17.220","78","2702","3013","2122","1252","1158","1329","1586","1296","2684","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","07","VERACRUZ","5.820","6.686","0","12.506","567","1284","1396","1080","1143","1013","998","1202","1082","2741","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","08","MODELIA SUR","5.599","6.701","0","12.300","94","1858","1150","835","811","969","990","1081","1091","3421","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","09","SANTA CECILIA - MODELIA","4.238","4.822","0","9.060","351","779","1237","1141","673","664","681","844","790","1899","0","1"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","10","CENTRO A","3.234","3.790","0","7.024","420","955","836","664","694","675","596","625","541","1018","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","11","LA LAGUNA","5.585","6.466","0","12.051","604","1047","1596","1693","1109","997","1017","1126","955","1907","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","12","BATAVIA","2.795","3.211","0","6.006","260","833","954","850","563","525","429","372","300","920","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","13","LA GIRALDA","4.462","5.297","0","9.759","397","1168","1322","1089","929","830","763","832","744","1685","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","14","PUERTA DE TEJA","1.651","1.721","0","3.372","161","443","574","292","270","268","255","314","282","513","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","15","Agustiniano Salitre","6.542","8.274","0","14.816","67","963","1180","1383","1246","1271","1283","1560","1702","4161","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","16","Tres Elefantes - La Esperanza","3.494","4.153","0","7.647","42","664","766","757","703","782","689","796","758","1690","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","17","PUENTE GRANDE","2.630","2.772","0","5.402","427","1083","821","636","439","388","360","395","332","521","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","18","ZONA FRANCA","5.936","7.547","0","13.483","1444","3175","1871","899","991","1169","1147","996","716","1075","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","19","RECODO","3.962","4.900","0","8.862","734","1612","1762","682","721","752","736","649","502","712","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","20","Santa Teresa Centro","1.698","2.096","0","3.794","370","370","404","432","494","395","302","285","250","492","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","21","La Felicidad","2.037","2.575","0","4.612","507","391","397","567","708","567","367","307","269","530","0","2"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","22","Navarra Modelia","1.997","2.344","0","4.341","411","472","441","464","550","442","394","320","289","557","0","1"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","23","Modelia Real","1.644","1.999","0","3.643","958","536","284","261","303","251","244","227","212","367","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","24","La Aldea","1.443","1.747","0","3.190","710","554","320","296","284","209","175","196","147","299","0","0"
"2019","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","09","25","VAN UDEN CALLE 13","442","374","0","816","301","90","68","94","80","50","43","30","20","40","0","0"
